Geneid	Chr	Start	End	Strand	Length	TSS
ENSG00000249893	4	64608905	64609424	+	520	64608905.0
ENSG00000250169	4	64609454	64610532	-	1079	64610532.0
ENSG00000248259	4	64610616	64610909	-	294	64610909.0
ENSG00000249045	4	64610980	64611308	-	329	64611308.0
ENSG00000248328	4	64611374	64611888	-	515	64611888.0
ENSG00000244669	4	64767130	64767897	-	768	64767897.0
ENSG00000250125	4	64914281	64917643	-	4079	64917643.0
ENSG00000248447	4	65034634	65036017	-	1384	65036017.0
ENSG00000248998	4	65142703	65143511	-	1603	65143511.0
ENSG00000249351	4	65216616	65217433	+	818	65216616.0
ENSG00000145242	4	65319563	65324219	-	9833	65324219.0
ENSG00000243199	4	65573459	65574328	+	870	65573459.0
ENSG00000250846	4	65669961	65670673	+	1258	65669961.0
ENSG00000248479	4	65702202	65702345	+	385	65702202.0
ENSG00000222765	4	65807240	65807435	-	196	65807435.0
ENSG00000251527	4	65858761	65858879	+	768	65858761.0
ENSG00000249413	4	65998846	65999308	+	754	65998846.0
ENSG00000272304	4	66003281	66003362	+	552	66003281.0
ENSG00000236562	4	66094142	66094526	+	385	66094142.0
ENSG00000221563	4	66276824	66276928	+	105	66276824.0
ENSG00000244099	4	66431092	66431521	+	430	66431092.0
ENSG00000252890	4	66897262	66897371	+	110	66897262.0
ENSG00000250075	4	67417305	67418991	-	2286	67418991.0
ENSG00000206629	4	67429591	67429754	-	164	67429754.0
ENSG00000274759	4	67439992	67440118	+	127	67439992.0
ENSG00000250030	4	67446267	67446574	+	308	67446267.0
ENSG00000145241	4	67468748	67472675	-	8613	67472675.0
ENSG00000035720	4	67558728	67558929	+	1655	67558728.0
ENSG00000279464	4	67607856	67610313	-	2458	67610313.0
ENSG00000033178	4	67612652	67619132	-	11432	67619132.0
ENSG00000270257	4	67638177	67638359	+	183	67638177.0
ENSG00000248049	4	67701280	67701484	+	5575	67701280.0
ENSG00000250656	4	67716375	67717388	-	1014	67717388.0
ENSG00000270228	4	67718996	67719396	-	2046	67719396.0
ENSG00000270292	4	67725183	67726395	-	1213	67726395.0
ENSG00000109163	4	67739328	67740724	-	2164	67740724.0
ENSG00000202374	4	67747236	67747386	+	151	67747236.0
ENSG00000232398	4	67766480	67766649	-	683	67766649.0
ENSG00000153802	4	67820876	67822498	-	3294	67822498.0
ENSG00000187054	4	67909385	67911503	-	3970	67911503.0
ENSG00000229009	4	67991684	67991845	-	1269	67991845.0
ENSG00000207428	4	68003895	68004001	+	107	68003895.0
ENSG00000227725	4	68038544	68039647	+	1104	68038544.0
ENSG00000283131	4	68049706	68050478	-	773	68050478.0
ENSG00000198092	4	68053198	68054067	-	2088	68054067.0
ENSG00000215127	4	68061822	68063269	-	1448	68063269.0
ENSG00000250426	4	68182292	68183503	+	1501	68182292.0
ENSG00000250026	4	68184081	68184254	-	4338	68184254.0
ENSG00000185873	4	68226653	68228072	-	3378	68228072.0
ENSG00000250642	4	68282461	68282680	-	438	68282680.0
ENSG00000248639	4	68293127	68293645	+	800	68293127.0
ENSG00000249531	4	68300325	68301057	+	868	68300325.0
ENSG00000248122	4	68304343	68304939	-	597	68304939.0
ENSG00000083896	4	68310387	68314323	-	7032	68314323.0
ENSG00000162840	4	68376323	68376505	+	183	68376323.0
ENSG00000087128	4	68447449	68447523	+	2138	68447449.0
ENSG00000250566	4	68509441	68509674	-	973	68509674.0
ENSG00000197888	4	68537184	68537904	-	2077	68537904.0
ENSG00000249472	4	68614419	68615013	+	595	68614419.0
ENSG00000251101	4	68615393	68616137	-	745	68616137.0
ENSG00000251074	4	68626847	68626982	-	851	68626982.0
ENSG00000196620	4	68646630	68647383	-	2077	68647383.0
ENSG00000248635	4	68704600	68704874	-	750	68704874.0
ENSG00000250376	4	68784618	68784749	+	714	68784618.0
ENSG00000251236	4	68813995	68814727	+	733	68813995.0
ENSG00000109181	4	68815993	68816737	+	1931	68815993.0
ENSG00000251424	4	68834213	68834368	-	156	68834368.0
ENSG00000249235	4	68861332	68861610	-	279	68861610.0
ENSG00000251529	4	68877626	68877890	-	491	68877890.0
ENSG00000248547	4	68883885	68884440	-	556	68884440.0
ENSG00000248613	4	68900651	68900910	-	260	68900910.0
ENSG00000272626	4	68901008	68901375	-	477	68901375.0
ENSG00000249985	4	68907918	68908034	-	117	68908034.0
ENSG00000198277	4	68914928	68915201	-	716	68915201.0
ENSG00000135220	4	68928463	68930092	-	3062	68930092.0
ENSG00000251498	4	68972999	68973275	-	706	68973275.0
ENSG00000249735	4	68985009	68985245	-	545	68985245.0
ENSG00000250277	4	68996935	68997709	-	775	68997709.0
ENSG00000251685	4	69004862	69005135	-	1620	69005135.0
ENSG00000249890	4	69021656	69022340	-	685	69022340.0
ENSG00000250919	4	69027831	69028559	+	1613	69027831.0
ENSG00000171234	4	69051363	69051602	+	2259	69051363.0
ENSG00000248763	4	69066395	69066480	+	550	69066395.0
ENSG00000251284	4	69125274	69126451	+	1178	69125274.0
ENSG00000250100	4	69131351	69131437	+	576	69131351.0
ENSG00000251427	4	69144734	69144863	+	709	69144734.0
ENSG00000196472	4	69181660	69182372	+	713	69181660.0
ENSG00000250696	4	69182100	69182372	+	3025	69182100.0
ENSG00000213759	4	69199951	69200719	-	2340	69200719.0
ENSG00000268803	4	69215908	69216635	-	728	69216635.0
ENSG00000249763	4	69242628	69243336	+	1415	69242628.0
ENSG00000135226	4	69280499	69281221	+	1833	69280499.0
ENSG00000251691	4	69306469	69307173	-	705	69307173.0
ENSG00000250612	4	69346609	69347322	+	1426	69346609.0
ENSG00000268209	4	69387580	69388307	+	728	69387580.0
ENSG00000215110	4	69389492	69390210	+	1586	69389492.0
ENSG00000248824	4	69406931	69407655	+	725	69406931.0
ENSG00000249956	4	69408828	69409557	+	1597	69408828.0
ENSG00000250828	4	69437357	69437441	+	489	69437357.0
ENSG00000249686	4	69450014	69450146	+	236	69450014.0
ENSG00000156096	4	69480165	69480910	-	2489	69480910.0
ENSG00000248886	4	69517667	69518400	-	734	69518400.0
ENSG00000251177	4	69572391	69572652	-	1618	69572652.0
ENSG00000173610	4	69588417	69589651	-	3919	69589651.0
ENSG00000271271	4	69589309	69589651	-	1676	69589651.0
ENSG00000173597	4	69721162	69727200	-	7356	69727200.0
ENSG00000236959	4	69791872	69791981	-	882	69791981.0
ENSG00000109193	4	69810780	69810867	-	2304	69810867.0
ENSG00000251489	4	69888877	69889406	+	530	69888877.0
ENSG00000126545	4	69931081	69931117	+	985	69931081.0
ENSG00000135222	4	69955256	69955592	-	1066	69955592.0
ENSG00000126549	4	69995930	69996025	+	2176	69995930.0
ENSG00000279857	4	70020979	70020997	-	51	70020997.0
ENSG00000205649	4	70028413	70028516	+	2077	70028413.0
ENSG00000126550	4	70050402	70050495	+	3817	70050402.0
ENSG00000234124	4	70067386	70067429	+	886	70067386.0
ENSG00000187533	4	70133616	70133660	+	5336	70133616.0
ENSG00000109205	4	70196496	70196594	+	1562	70196496.0
ENSG00000181617	4	70226071	70226182	+	566	70226071.0
ENSG00000171209	4	70242588	70242665	+	836	70242588.0
ENSG00000145309	4	70334966	70336346	+	1532	70334966.0
ENSG00000109208	4	70360761	70360842	+	665	70360761.0
ENSG00000171201	4	70370093	70370217	+	1436	70370093.0
ENSG00000171199	4	70397882	70398040	+	1096	70397882.0
ENSG00000171195	4	70430492	70430687	+	2798	70430492.0
ENSG00000187689	4	70518540	70518654	+	1037	70518540.0
ENSG00000178522	4	70592256	70592373	+	2009	70592256.0
ENSG00000132464	4	70628744	70628964	+	6522	70628744.0
ENSG00000132465	4	70655541	70656539	-	1680	70656539.0
ENSG00000132467	4	70688479	70690551	+	2073	70688479.0
ENSG00000207448	4	70701755	70701858	+	104	70701755.0
ENSG00000207058	4	70703018	70703123	-	106	70703123.0
ENSG00000018189	4	70704204	70704348	+	8070	70704204.0
ENSG00000272986	4	70703747	70704491	-	745	70704491.0
ENSG00000132463	4	70815782	70820861	-	7785	70820861.0
ENSG00000283313	4	70848136	70848218	-	83	70848218.0
ENSG00000207007	4	70852130	70852240	+	111	70852130.0
ENSG00000173542	4	70902326	70902550	+	8801	70902326.0
ENSG00000156136	4	70992538	70992591	+	3227	70992538.0
ENSG00000080493	4	71186757	71187401	+	8890	71186757.0
ENSG00000249170	4	71300258	71301235	-	978	71301235.0
ENSG00000270098	4	71434405	71434602	-	1143	71434602.0
ENSG00000145321	4	71741693	71741870	-	2381	71741870.0
ENSG00000222236	4	71759518	71759616	-	99	71759616.0
ENSG00000248567	4	71821305	71821500	-	583	71821500.0
ENSG00000056291	4	72031804	72032200	+	2359	72031804.0
ENSG00000156140	4	72280969	72283704	-	7172	72283704.0
ENSG00000250877	4	72323028	72323187	+	425	72323028.0
ENSG00000270665	4	72807267	72808192	+	926	72807267.0
ENSG00000252955	4	72965178	72965303	+	126	72965178.0
ENSG00000210839	4	73026748	73026873	+	126	73026748.0
ENSG00000163626	4	73052362	73058287	-	6976	73058287.0
ENSG00000132466	4	73073376	73076290	-	12041	73076290.0
ENSG00000248641	4	73098822	73099145	+	324	73098822.0
ENSG00000250220	4	73259209	73259408	+	685	73259209.0
ENSG00000221639	4	73263960	73264084	+	125	73263960.0
ENSG00000249976	4	73337233	73337771	-	539	73337771.0
ENSG00000163631	4	73397114	73397160	+	3377	73397114.0
ENSG00000081051	4	73431138	73431283	+	3259	73431138.0
ENSG00000079557	4	73481683	73481863	+	2244	73481683.0
ENSG00000250436	4	73508803	73509252	+	1193	73508803.0
ENSG00000249970	4	73543822	73544013	+	192	73543822.0
ENSG00000169435	4	73571550	73576310	-	6632	73576310.0
ENSG00000228277	4	73710302	73710395	+	575	73710302.0
ENSG00000169429	4	73740506	73740722	+	2274	73740506.0
ENSG00000249051	4	73777636	73778060	-	425	73778060.0
ENSG00000124875	4	73836497	73836859	+	2183	73836497.0
ENSG00000250550	4	73847866	73848024	+	373	73847866.0
ENSG00000109272	4	73853189	73853462	+	522	73853189.0
ENSG00000163739	4	73869393	73869570	+	1296	73869393.0
ENSG00000249920	4	73938604	73939558	-	955	73939558.0
ENSG00000250339	4	73944011	73944136	-	216	73944136.0
ENSG00000163737	4	73981077	73981291	-	604	73981291.0
ENSG00000163736	4	73987038	73987374	-	715	73987374.0
ENSG00000163735	4	73995642	73997655	-	2538	73997655.0
ENSG00000244194	4	74011578	74011876	+	299	74011578.0
ENSG00000163734	4	74036589	74037277	-	2219	74037277.0
ENSG00000248848	4	74054038	74055399	-	1362	74055399.0
ENSG00000251017	4	74085995	74086672	-	678	74086672.0
ENSG00000081041	4	74097035	74097771	-	1500	74097771.0
ENSG00000163738	4	74114174	74114383	+	9819	74114174.0
ENSG00000269559	4	74156511	74158373	-	1863	74158373.0
ENSG00000182585	4	74308473	74308576	+	1814	74308473.0
ENSG00000124882	4	74365143	74365375	+	5717	74365143.0
ENSG00000250532	4	74418917	74419295	-	558	74419295.0
ENSG00000109321	4	74445134	74445406	+	1648	74445134.0
ENSG00000249942	4	74552584	74552832	-	732	74552832.0
ENSG00000174808	4	74744759	74746675	-	2816	74746675.0
ENSG00000250356	4	74917822	74918067	+	286	74917822.0
ENSG00000169116	4	74933095	74933370	+	5034	74933095.0
ENSG00000249717	4	74955974	74957359	-	3341	74957359.0
ENSG00000248165	4	74993877	74994222	-	590	74994222.0
ENSG00000260265	4	75081702	75082357	-	1033	75082357.0
ENSG00000250315	4	75101477	75101943	+	467	75101477.0
ENSG00000250560	4	75194867	75195079	+	213	75194867.0
ENSG00000251185	4	75269068	75269495	-	469	75269495.0
ENSG00000251454	4	75341279	75341312	-	422	75341312.0
ENSG00000251383	4	75354076	75354115	+	1143	75354076.0
ENSG00000248646	4	75361207	75361347	-	473	75361347.0
ENSG00000250735	4	75401195	75401292	+	800	75401195.0
ENSG00000163743	4	75479037	75482666	-	6565	75482666.0
ENSG00000174796	4	75513946	75513998	+	7127	75513946.0
ENSG00000174792	4	75556048	75556149	+	2054	75556048.0
ENSG00000138769	4	75578005	75579178	-	3781	75579178.0
ENSG00000138757	4	75642782	75645702	-	7183	75645702.0
ENSG00000201644	4	75662120	75662213	-	94	75662213.0
ENSG00000138768	4	75724593	75724885	+	4588	75724593.0
ENSG00000222644	4	75829454	75829589	-	136	75829589.0
ENSG00000229717	4	75830751	75832705	+	1955	75830751.0
ENSG00000156194	4	75859864	75860920	-	4979	75860920.0
ENSG00000138744	4	75913657	75914338	-	4459	75914338.0
ENSG00000198301	4	75940950	75941280	-	3491	75941280.0
ENSG00000279909	4	75949920	75950799	+	1129	75949920.0
ENSG00000245928	4	75980790	75980965	+	1685	75980790.0
ENSG00000280671	4	75991788	75991818	+	90	75991788.0
ENSG00000138755	4	76001275	76003699	-	2740	76003699.0
ENSG00000156219	4	76011184	76011320	+	3278	76011184.0
ENSG00000169245	4	76021117	76021948	-	1176	76021948.0
ENSG00000169248	4	76033682	76034816	-	1908	76034816.0
ENSG00000225846	4	76036750	76037064	-	315	76037064.0
ENSG00000138750	4	76114659	76115494	-	4062	76115494.0
ENSG00000138760	4	76158737	76161751	-	5685	76161751.0
ENSG00000189157	4	76214040	76214424	+	9508	76214040.0
ENSG00000272414	4	76251721	76251820	+	3242	76251721.0
ENSG00000118804	4	76306026	76306989	+	3420	76306026.0
ENSG00000163749	4	76312997	76313246	-	5860	76313246.0
ENSG00000249858	4	76344550	76345590	+	1041	76344550.0
ENSG00000212368	4	76356610	76356715	-	106	76356715.0
ENSG00000240426	4	76401251	76401569	+	319	76401251.0
ENSG00000199857	4	76402076	76402146	+	71	76402076.0
ENSG00000138771	4	76435100	76436220	+	13159	76435100.0
ENSG00000249278	4	76509284	76509719	-	436	76509719.0
ENSG00000207307	4	76532222	76532327	-	106	76532327.0
ENSG00000263445	4	76573568	76573632	+	65	76573568.0
ENSG00000283682	4	76575551	76575626	+	76	76575551.0
ENSG00000231335	4	76637623	76637658	+	239	76637623.0
ENSG00000233860	4	76756960	76757088	-	555	76757088.0
ENSG00000224218	4	76758554	76758592	-	110	76758592.0
ENSG00000270244	4	76886029	76886370	-	342	76886370.0
ENSG00000242727	4	76891034	76891445	+	412	76891034.0
ENSG00000186212	4	76894928	76898147	-	3220	76898147.0
ENSG00000138758	4	76949703	76949930	+	9787	76949703.0
ENSG00000234036	4	76958860	76959169	-	310	76959169.0
ENSG00000118816	4	77047158	77048662	-	3741	77048662.0
ENSG00000214062	4	77082403	77083126	-	724	77083126.0
ENSG00000271676	4	77112495	77113458	-	964	77113458.0
ENSG00000201641	4	77150328	77150437	-	110	77150437.0
ENSG00000138764	4	77157151	77157506	+	7481	77157151.0
ENSG00000270669	4	77216416	77216878	-	463	77216878.0
ENSG00000250006	4	77311397	77312111	-	715	77312111.0
ENSG00000248831	4	77350370	77351235	-	866	77351235.0
ENSG00000249036	4	77394491	77394737	-	571	77394737.0
ENSG00000156234	4	77511753	77511788	+	1431	77511753.0
ENSG00000221711	4	77702746	77702803	-	58	77702803.0
ENSG00000138767	4	77713387	77720643	-	9367	77720643.0
ENSG00000169288	4	77862520	77862879	+	1943	77862520.0
ENSG00000250214	4	77864508	77864804	-	297	77864804.0
ENSG00000248926	4	77958000	77958780	-	781	77958780.0
ENSG00000248956	4	77963940	77964511	+	572	77963940.0
ENSG00000248640	4	77987860	77988813	-	954	77988813.0
ENSG00000248128	4	78003143	78003439	+	297	78003143.0
ENSG00000249072	4	78008512	78008688	-	177	78008688.0
ENSG00000138759	4	78057570	78058085	+	20379	78057570.0
ENSG00000249565	4	78180866	78182046	-	1181	78182046.0
ENSG00000248117	4	78379197	78379514	+	318	78379197.0
ENSG00000138772	4	78551519	78551859	+	5123	78551519.0
ENSG00000200998	4	78632273	78632385	-	113	78632385.0
ENSG00000251442	4	78645903	78646263	+	2951	78645903.0
ENSG00000251019	4	78648954	78649242	-	289	78649242.0
ENSG00000239793	4	78768499	78768750	+	252	78768499.0
ENSG00000260278	4	78773654	78775973	-	2320	78775973.0
ENSG00000138756	4	78776342	78776721	+	9938	78776342.0
ENSG00000266270	4	78820752	78820821	+	70	78820752.0
ENSG00000163291	4	78887127	78887309	-	12403	78887309.0
ENSG00000242175	4	78898855	78899154	+	300	78898855.0
ENSG00000249307	4	78971748	78971876	+	3995	78971748.0
ENSG00000156269	4	79225694	79226270	-	2701	79226270.0
ENSG00000196475	4	79406352	79408293	-	1942	79408293.0
ENSG00000250334	4	79492416	79492623	+	2231	79492416.0
ENSG00000249646	4	79587302	79588091	-	829	79588091.0
ENSG00000251399	4	79596542	79596599	+	355	79596542.0
ENSG00000248408	4	79663761	79663848	+	741	79663761.0
ENSG00000251321	4	79827471	79827603	+	2247	79827471.0
ENSG00000212620	4	79843102	79843228	+	127	79843102.0
ENSG00000163297	4	79901149	79907467	-	9864	79907467.0
ENSG00000236530	4	80079532	80081122	+	1591	80079532.0
ENSG00000244002	4	80161129	80162011	+	883	80161129.0
ENSG00000248719	4	80183280	80183424	-	566	80183424.0
ENSG00000152784	4	80183879	80184055	+	4588	80183879.0
ENSG00000138675	4	80266599	80267179	+	5998	80266599.0
ENSG00000197826	4	80335720	80335879	+	4478	80335720.0
ENSG00000232327	4	80386178	80388716	-	2539	80388716.0
ENSG00000152785	4	81030965	81031600	+	5734	81030965.0
ENSG00000138669	4	81087370	81089803	-	5116	81089803.0
ENSG00000251059	4	81164940	81164998	+	822	81164940.0
ENSG00000207065	4	81334303	81334418	+	116	81334303.0
ENSG00000138670	4	81426393	81427792	-	10183	81427792.0
ENSG00000248282	4	81733385	81734207	-	823	81734207.0
ENSG00000248448	4	81919995	81920387	-	393	81920387.0
ENSG00000252762	4	81928313	81928439	+	127	81928313.0
ENSG00000248543	4	82010665	82011217	-	831	82011217.0
ENSG00000250826	4	82128535	82129656	+	1122	82128535.0
ENSG00000202485	4	82174547	82174653	+	107	82174547.0
ENSG00000234568	4	82275071	82276600	+	1530	82275071.0
ENSG00000273156	4	82344876	82345540	-	665	82345540.0
ENSG00000138668	4	82352498	82354154	-	6981	82354154.0
ENSG00000272677	4	82374301	82374912	+	906	82374301.0
ENSG00000250325	4	82401578	82402456	-	879	82402456.0
ENSG00000202440	4	82402638	82402706	-	69	82402706.0
ENSG00000152795	4	82422564	82424883	-	5476	82424883.0
ENSG00000145293	4	82430562	82430913	+	2025	82430562.0
ENSG00000249242	4	82483170	82485719	-	3671	82485719.0
ENSG00000214988	4	82490823	82491635	-	813	82491635.0
ENSG00000227304	4	82494786	82496278	-	1493	82496278.0
ENSG00000249960	4	82571137	82571217	+	362	82571137.0
ENSG00000248113	4	82580117	82581384	-	1268	82581384.0
ENSG00000231782	4	82613113	82613384	-	910	82613384.0
ENSG00000145284	4	82629539	82631517	-	4292	82631517.0
ENSG00000270480	4	82691737	82692468	+	732	82691737.0
ENSG00000207746	4	82753337	82753430	-	94	82753430.0
ENSG00000270842	4	82775461	82775579	+	360	82775461.0
ENSG00000138674	4	82818661	82819253	-	9145	82819253.0
ENSG00000251022	4	82893009	82894847	-	4397	82894847.0
ENSG00000168152	4	82900684	82900882	+	4332	82900684.0
ENSG00000189308	4	82909973	82910267	-	6768	82910267.0
ENSG00000199530	4	82944738	82944845	-	108	82944845.0
ENSG00000251874	4	83003412	83003517	+	106	83003412.0
ENSG00000138663	4	83034447	83035298	+	3566	83034447.0
ENSG00000145287	4	83090048	83090971	-	3853	83090971.0
ENSG00000250057	4	83233512	83233657	-	394	83233657.0
ENSG00000250677	4	83237303	83237444	+	142	83237303.0
ENSG00000248401	4	83247179	83248206	+	1028	83247179.0
ENSG00000173085	4	83261536	83261924	-	2774	83261924.0
ENSG00000173083	4	83292461	83295503	-	4721	83295503.0
ENSG00000274154	4	83369416	83369523	-	108	83369523.0
ENSG00000251647	4	83377363	83377467	-	639	83377467.0
ENSG00000163312	4	83407343	83407560	-	3713	83407560.0
ENSG00000163319	4	83455932	83456177	+	4866	83455932.0
ENSG00000163322	4	83459517	83462902	-	7777	83462902.0
ENSG00000213608	4	83477524	83478424	+	901	83477524.0
ENSG00000239525	4	83502699	83503034	+	336	83502699.0
ENSG00000138678	4	83535914	83536017	+	3468	83535914.0
ENSG00000201633	4	83636196	83636290	-	95	83636290.0
ENSG00000249171	4	83668510	83668806	-	791	83668806.0
ENSG00000250546	4	83796436	83796616	-	3588	83796616.0
ENSG00000200108	4	84233657	84233763	+	107	84233657.0
ENSG00000214980	4	84244003	84245488	+	1486	84244003.0
ENSG00000248749	4	84371393	84371758	-	702	84371758.0
ENSG00000163623	4	84491987	84493549	-	3086	84493549.0
ENSG00000258013	4	84544304	84544519	-	216	84544519.0
ENSG00000163624	4	84582979	84583518	+	4461	84582979.0
ENSG00000163625	4	84669610	84672991	-	16856	84672991.0
ENSG00000239466	4	84687725	84688000	-	276	84688000.0
ENSG00000251260	4	84803258	84803409	+	493	84803258.0
ENSG00000252062	4	84886386	84886486	-	101	84886486.0
ENSG00000180769	4	84965682	84965858	+	6203	84965682.0
ENSG00000201901	4	85100496	85100823	+	328	85100496.0
ENSG00000248725	4	85246157	85246912	+	756	85246157.0
ENSG00000138639	4	85475114	85475559	+	7908	85475114.0
ENSG00000266421	4	85722468	85722533	+	66	85722468.0
ENSG00000273389	4	86000327	86000766	-	440	86000766.0
ENSG00000261496	4	86012296	86013874	-	1579	86013874.0
ENSG00000109339	4	86015123	86017370	-	9816	86017370.0
ENSG00000250062	4	86117912	86117962	+	1100	86117912.0
ENSG00000252757	4	86336318	86336614	-	297	86336614.0
ENSG00000266515	4	86542482	86542552	-	71	86542552.0
ENSG00000163629	4	86594315	86594789	+	9496	86594315.0
ENSG00000145283	4	86823468	86823902	-	1502	86823902.0
